nMC	Rp	Porb	Mp	ecc	inc	Omega	omega	theta	Abond	AgeomVIS	AgeomMIR	zodis	a	rp	ang_sep	ang_sep_max	Finc	f	Tp	nstar	SName	Rs	Ms	Ts	dist	stype	ra	dec	lGal	bGal	
Nuniverse	Rp	Porb	Mp	ep	ip	Omegap	omegap	thetap	Abond	AgeomVIS	AgeomMIR	z	ap	rp	AngSep	maxAngSep	Fp	fp	Tp	Nstar	SName	Rs	Ms	Ts	Ds	Stype	RA	Dec	lGal	bGal	
4	1.97857	34.99902	2.39038	0.00000	2.06061	0.48498	0.40640	1.42041	0.56522	0.48516	0.08639	0.99685	0.22559	0.22559	0.01316	0.02527	52.90907	0.01693	609.54326	10	* gam Lep	1.36000	1.25000	6340.00000	8.92698	F	86.11580	-22.44838	226.79576	-24.27310	
4	0.56874	81.42010	0.11569	0.00000	2.06061	3.85723	0.95363	3.65117	0.74369	0.05694	0.04760	0.99685	0.39606	0.39606	0.02129	0.04437	17.16442	0.89030	403.08934	10	* gam Lep	1.36000	1.25000	6340.00000	8.92698	F	86.11580	-22.44838	226.79576	-24.27310	
4	0.52028	106.50586	0.08653	0.00000	2.06061	0.04002	5.91302	0.30369	0.74635	0.25615	0.08253	0.99685	0.47372	0.47372	0.05298	0.05307	11.99794	0.34816	367.61008	10	* gam Lep	1.36000	1.25000	6340.00000	8.92698	F	86.11580	-22.44838	226.79576	-24.27310	
4	0.57030	126.22012	0.15467	0.00000	2.06061	5.36505	5.82526	5.70203	0.72479	0.13292	0.06900	0.99685	0.53051	0.53051	0.03858	0.05943	9.56680	0.79619	354.53682	10	* gam Lep	1.36000	1.25000	6340.00000	8.92698	F	86.11580	-22.44838	226.79576	-24.27310	
0	2.30859	30.00594	3.85169	0.00000	1.56840	4.98669	1.63183	4.70338	0.28860	0.24416	0.04938	0.04081	0.20358	0.20358	0.01248	0.01249	64.96233	0.29274	725.68453	11	* ksi Peg	1.36000	1.25000	6340.00000	16.29726	F	341.67325	12.17288	81.27500	-40.39897	
0	0.52988	48.59859	0.07641	0.00000	1.56840	0.34602	5.85545	3.07435	0.14492	0.43534	0.05612	0.04081	0.28077	0.28077	0.01516	0.01723	34.15385	0.11744	647.01580	11	* ksi Peg	1.36000	1.25000	6340.00000	16.29726	F	341.67325	12.17288	81.27500	-40.39897	
0	2.08977	236.41237	3.77263	0.00000	1.56840	3.95028	0.08807	5.78917	0.78994	0.31305	0.06903	0.04081	0.80610	0.80610	0.04544	0.04946	4.14360	0.54091	268.83542	11	* ksi Peg	1.36000	1.25000	6340.00000	16.29726	F	341.67325	12.17288	81.27500	-40.39897	
0	0.55062	294.02276	0.17157	0.00000	1.56840	6.28107	2.32906	4.12825	0.45776	0.19511	0.08698	0.04081	0.93224	0.93224	0.05634	0.05720	3.09811	0.23648	316.86673	11	* ksi Peg	1.36000	1.25000	6340.00000	16.29726	F	341.67325	12.17288	81.27500	-40.39897	
1	2.69675	1.10140	7.48011	0.00000	1.72583	3.77939	0.68915	2.35663	0.30469	0.59485	0.04293	7.57782	0.02249	0.02249	0.00137	0.00138	5325.31714	0.27247	2171.12279	11	* ksi Peg	1.36000	1.25000	6340.00000	16.29726	F	341.67325	12.17288	81.27500	-40.39897	
1	2.75079	298.05563	4.54690	0.00000	1.72583	0.48389	5.32986	1.62937	0.00679	0.53248	0.04714	7.57782	0.94075	0.94075	0.04537	0.05772	3.04234	0.07224	366.95731	11	* ksi Peg	1.36000	1.25000	6340.00000	16.29726	F	341.67325	12.17288	81.27500	-40.39897	
2	0.61536	183.67556	0.15150	0.00000	1.28969	2.54638	4.46090	0.79171	0.44761	0.08268	0.04634	0.68115	0.68125	0.68125	0.02369	0.04180	5.80144	0.84631	372.39092	11	* ksi Peg	1.36000	1.25000	6340.00000	16.29726	F	341.67325	12.17288	81.27500	-40.39897	
2	1.46342	482.39035	9.20424	0.00000	1.28969	0.95976	3.93255	5.36219	0.77006	0.29089	0.01870	0.68115	1.29680	1.29680	0.07895	0.07957	1.60106	0.25849	216.79884	11	* ksi Peg	1.36000	1.25000	6340.00000	16.29726	F	341.67325	12.17288	81.27500	-40.39897	
3	2.99224	22.40548	17.50799	0.00000	1.54725	1.37988	1.77695	3.61009	0.27535	0.24818	0.08632	2.49149	0.16756	0.16756	0.00642	0.01028	95.89563	0.81188	803.59099	11	* ksi Peg	1.36000	1.25000	6340.00000	16.29726	F	341.67325	12.17288	81.27500	-40.39897	
3	2.06583	116.30205	4.83882	0.00000	1.54725	4.93796	2.97856	2.65870	0.51708	0.03570	0.04542	2.49149	0.50234	0.50234	0.02462	0.03082	10.66976	0.67880	419.33590	11	* ksi Peg	1.36000	1.25000	6340.00000	16.29726	F	341.67325	12.17288	81.27500	-40.39897	
4	1.40560	1.41019	2.70717	0.00000	1.00323	3.72402	0.79242	3.04393	0.20619	0.23688	0.04103	0.37711	0.02651	0.02651	0.00137	0.00163	3830.29843	0.63584	2066.76507	11	* ksi Peg	1.36000	1.25000	6340.00000	16.29726	F	341.67325	12.17288	81.27500	-40.39897	
4	1.80011	16.84511	6.88456	0.00000	1.00323	2.75449	2.03482	2.32486	0.56694	0.27574	0.09971	0.37711	0.13854	0.13854	0.00520	0.00850	140.27262	0.82023	777.02192	11	* ksi Peg	1.36000	1.25000	6340.00000	16.29726	F	341.67325	12.17288	81.27500	-40.39897	
4	0.85384	109.35199	0.76388	0.00000	1.00323	1.71748	2.95932	4.48892	0.46821	0.21079	0.07657	0.37711	0.48212	0.48212	0.01870	0.02958	11.58339	0.03246	438.47746	11	* ksi Peg	1.36000	1.25000	6340.00000	16.29726	F	341.67325	12.17288	81.27500	-40.39897	
4	1.01607	196.09989	3.33116	0.00000	1.00323	2.75152	4.87145	1.05626	0.05729	0.00534	0.09032	0.37711	0.71164	0.71164	0.04174	0.04367	5.31661	0.47885	416.44412	11	* ksi Peg	1.36000	1.25000	6340.00000	16.29726	F	341.67325	12.17288	81.27500	-40.39897	
4	1.65868	401.66184	3.00300	0.00000	1.00323	3.18099	6.01524	5.77586	0.04793	0.48207	0.00852	0.37711	1.14775	1.14775	0.05685	0.07043	2.04389	0.67064	328.72667	11	* ksi Peg	1.36000	1.25000	6340.00000	16.29726	F	341.67325	12.17288	81.27500	-40.39897	
0	0.94525	7.41380	3.06594	0.00000	1.58929	5.64628	1.85646	2.03843	0.09727	0.51726	0.08895	2.73105	0.04750	0.04750	0.00212	0.00291	3.77334	0.73815	378.11577	12	* ksi Peg B	0.29100	0.26000	3250.00000	16.34738	M	341.67643	12.17253	81.27796	-40.40112	
0	0.90539	116.83853	0.86512	0.00000	1.58929	2.60851	4.30293	5.07354	0.37136	0.28972	0.06453	2.73105	0.29855	0.29855	0.01824	0.01826	0.09550	0.29454	137.76962	12	* ksi Peg B	0.29100	0.26000	3250.00000	16.34738	M	341.67643	12.17253	81.27796	-40.40112	
0	2.56728	174.68239	5.71221	0.00000	1.58929	2.25843	5.26426	2.03939	0.59171	0.02543	0.05845	2.73105	0.39036	0.39036	0.01249	0.02388	0.05586	0.01718	108.16189	12	* ksi Peg B	0.29100	0.26000	3250.00000	16.34738	M	341.67643	12.17253	81.27796	-40.40112	
1	0.76216	0.53703	0.64709	0.00000	0.72658	1.58553	2.91417	2.34794	0.39551	0.15806	0.02283	2.20450	0.00825	0.00825	0.00042	0.00050	124.96194	0.65412	820.53198	12	* ksi Peg B	0.29100	0.26000	3250.00000	16.34738	M	341.67643	12.17253	81.27796	-40.40112	
1	0.93877	9.48817	0.71780	0.00000	0.72658	2.94127	1.56492	3.65221	0.10021	0.19927	0.01740	2.20450	0.05599	0.05599	0.00279	0.00342	2.71563	0.66456	347.98176	12	* ksi Peg B	0.29100	0.26000	3250.00000	16.34738	M	341.67643	12.17253	81.27796	-40.40112	
1	2.15796	17.54986	10.42404	0.00000	0.72658	5.74116	1.23587	1.08232	0.63632	0.32399	0.01064	2.20450	0.08436	0.08436	0.00451	0.00516	1.19605	0.11328	226.03212	12	* ksi Peg B	0.29100	0.26000	3250.00000	16.34738	M	341.67643	12.17253	81.27796	-40.40112	
1	3.63045	481.02039	29.40603	0.00000	0.72658	4.35918	5.83367	2.37495	0.74153	0.27349	0.05157	2.20450	0.76690	0.76690	0.03670	0.04691	0.01447	0.07087	68.83272	12	* ksi Peg B	0.29100	0.26000	3250.00000	16.34738	M	341.67643	12.17253	81.27796	-40.40112	
2	0.62444	1.14964	0.23910	0.00000	0.96665	1.49291	4.50912	0.41594	0.60863	0.45258	0.05216	0.38312	0.01371	0.01371	0.00050	0.00084	45.29276	0.83066	571.09464	12	* ksi Peg B	0.29100	0.26000	3250.00000	16.34738	M	341.67643	12.17253	81.27796	-40.40112	
2	0.94429	2.84170	0.55964	0.00000	0.96665	1.98458	2.37594	4.84571	0.59675	0.40158	0.00986	0.38312	0.02506	0.02506	0.00115	0.00153	13.55222	0.05953	425.55016	12	* ksi Peg B	0.29100	0.26000	3250.00000	16.34738	M	341.67643	12.17253	81.27796	-40.40112	
2	4.59276	9.54085	20.24381	0.00000	0.96665	3.52821	3.14328	2.45657	0.28743	0.01120	0.00136	0.38312	0.05619	0.05619	0.00294	0.00344	2.69565	0.62215	327.66242	12	* ksi Peg B	0.29100	0.26000	3250.00000	16.34738	M	341.67643	12.17253	81.27796	-40.40112	
3	0.65088	2.32563	0.13377	0.00000	0.69335	3.28694	6.01954	5.83000	0.35991	0.26058	0.04061	4.44407	0.02193	0.02193	0.00122	0.00134	17.70356	0.55676	510.65640	12	* ksi Peg B	0.29100	0.26000	3250.00000	16.34738	M	341.67643	12.17253	81.27796	-40.40112	
3	2.31746	57.03525	11.32578	0.00000	0.69335	2.35943	1.46498	3.79540	0.03382	0.04336	0.06890	4.44407	0.18509	0.18509	0.00949	0.01132	0.24846	0.63974	194.81923	12	* ksi Peg B	0.29100	0.26000	3250.00000	16.34738	M	341.67643	12.17253	81.27796	-40.40112	
3	2.01390	221.06408	4.45356	0.00000	0.69335	2.22700	4.76613	4.07248	0.25331	0.57845	0.08044	4.44407	0.45671	0.45671	0.02613	0.02794	0.04081	0.16165	116.28627	12	* ksi Peg B	0.29100	0.26000	3250.00000	16.34738	M	341.67643	12.17253	81.27796	-40.40112	
4	1.00000	7.40639	1.36537	0.00000	1.55546	1.26110	3.16235	5.61363	0.79675	0.52652	0.09713	0.44871	0.04746	0.04746	0.00231	0.00290	3.77837	0.07633	260.54758	12	* ksi Peg B	0.29100	0.26000	3250.00000	16.34738	M	341.67643	12.17253	81.27796	-40.40112	
0	1.25778	0.87817	2.49163	0.00000	1.69160	4.93794	3.97831	1.05521	0.38943	0.50152	0.06484	5.31082	0.01913	0.01913	0.00044	0.00132	6311.16507	0.94617	2192.87720	13	* tet Boo	1.30000	1.21000	6240.00000	14.53066	F	216.29915	51.85074	93.83210	59.65260	
0	1.81310	70.37142	5.04378	0.00000	1.69160	1.74150	2.50508	0.28520	0.61783	0.29382	0.01695	5.31082	0.35549	0.35549	0.02299	0.02446	18.26766	0.16626	452.41667	13	* tet Boo	1.30000	1.21000	6240.00000	14.53066	F	216.29915	51.85074	93.83210	59.65260	
0	0.64215	106.62371	0.22006	0.00000	1.69160	3.12749	0.26904	3.77113	0.37031	0.25263	0.03926	5.31082	0.46896	0.46896	0.02033	0.03227	10.49719	0.80876	446.27529	13	* tet Boo	1.30000	1.21000	6240.00000	14.53066	F	216.29915	51.85074	93.83210	59.65260	
1	1.99244	12.60210	6.33642	0.00000	0.92305	6.11859	5.32562	2.06284	0.19131	0.38711	0.01379	0.45298	0.11294	0.11294	0.00545	0.00777	180.97581	0.04694	968.06415	13	* tet Boo	1.30000	1.21000	6240.00000	14.53066	F	216.29915	51.85074	93.83210	59.65260	
1	3.09286	35.60817	8.83023	0.00000	0.92305	1.85959	3.73046	4.15372	0.48209	0.23719	0.03992	0.45298	0.22574	0.22574	0.00938	0.01554	45.30490	0.02772	612.56678	13	* tet Boo	1.30000	1.21000	6240.00000	14.53066	F	216.29915	51.85074	93.83210	59.65260	
1	1.13629	89.87432	3.00300	0.00000	0.92305	1.55449	1.93933	0.08038	0.65874	0.55753	0.08288	0.45298	0.41846	0.41846	0.02003	0.02880	13.18349	0.04550	405.35338	13	* tet Boo	1.30000	1.21000	6240.00000	14.53066	F	216.29915	51.85074	93.83210	59.65260	
1	2.40587	165.05640	5.36760	0.00000	0.92305	1.14036	0.09226	3.15706	0.14216	0.22157	0.00937	0.45298	0.62756	0.62756	0.04303	0.04319	5.86185	0.36235	416.78640	13	* tet Boo	1.30000	1.21000	6240.00000	14.53066	F	216.29915	51.85074	93.83210	59.65260	
3	2.36988	13.70095	4.27259	0.00000	1.87838	1.98915	3.56619	0.10399	0.06040	0.04207	0.07464	635.81909	0.11942	0.11942	0.00721	0.00822	161.88645	0.59616	977.44475	13	* tet Boo	1.30000	1.21000	6240.00000	14.53066	F	216.29915	51.85074	93.83210	59.65260	
4	2.52432	1.06628	7.63688	0.00000	1.28572	4.53677	4.16199	3.65167	0.23966	0.42264	0.02096	0.25529	0.02177	0.02177	0.00043	0.00150	4872.09964	0.00251	2171.37705	13	* tet Boo	1.30000	1.21000	6240.00000	14.53066	F	216.29915	51.85074	93.83210	59.65260	
4	0.51394	124.33926	0.08476	0.00000	1.28572	3.35422	2.67038	3.74966	0.35475	0.59150	0.02489	0.25529	0.51956	0.51956	0.03545	0.03576	8.55198	0.25558	426.58181	13	* tet Boo	1.30000	1.21000	6240.00000	14.53066	F	216.29915	51.85074	93.83210	59.65260	
4	1.08038	191.38499	3.54503	0.00000	1.28572	2.57244	1.81405	0.65207	0.52183	0.21274	0.05230	0.25529	0.69264	0.69264	0.03813	0.04767	4.81209	0.07754	342.79428	13	* tet Boo	1.30000	1.21000	6240.00000	14.53066	F	216.29915	51.85074	93.83210	59.65260	
0	2.45808	11.66060	8.29751	0.00000	2.62490	5.05740	1.21421	0.52161	0.44861	0.00042	0.04281	0.70120	0.07415	0.07415	0.00445	0.00510	3.79751	0.11326	334.80550	14	* tet Boo B	0.39300	0.40000	3500.00000	14.53727	M	216.29825	51.83142	93.80608	59.66677	
0	2.81647	47.81047	21.54350	0.00000	2.62490	5.70563	1.47310	1.96290	0.52895	0.26780	0.07482	0.70120	0.18996	0.18996	0.01293	0.01307	0.57867	0.39326	201.10721	14	* tet Boo B	0.39300	0.40000	3500.00000	14.53727	M	216.29825	51.83142	93.80608	59.66677	
1	1.24094	46.03548	1.48349	0.00000	0.75016	0.64404	0.61933	4.43343	0.32896	0.59070	0.01334	8.03287	0.18523	0.18523	0.00976	0.01274	0.60861	0.70797	222.49743	14	* tet Boo B	0.39300	0.40000	3500.00000	14.53727	M	216.29825	51.83142	93.80608	59.66677	
2	3.32130	137.03732	11.09328	0.00000	1.90413	0.57761	0.60150	2.15626	0.41968	0.51505	0.03481	487.24725	0.38331	0.38331	0.02466	0.02637	0.14213	0.16152	149.15549	14	* tet Boo B	0.39300	0.40000	3500.00000	14.53727	M	216.29825	51.83142	93.80608	59.66677	
3	1.05738	3.00204	1.33734	0.00000	2.59868	0.21049	5.77309	0.30241	0.14418	0.33421	0.00650	4.19670	0.03001	0.03001	0.00205	0.00206	23.18668	0.37338	587.43424	14	* tet Boo B	0.39300	0.40000	3500.00000	14.53727	M	216.29825	51.83142	93.80608	59.66677	
3	2.83154	39.39406	9.59409	0.00000	2.59868	6.24000	1.72458	0.94750	0.59690	0.14967	0.03203	4.19670	0.16696	0.16696	0.01117	0.01148	0.74912	0.21017	206.32209	14	* tet Boo B	0.39300	0.40000	3500.00000	14.53727	M	216.29825	51.83142	93.80608	59.66677	
3	0.83984	119.54212	0.66065	0.00000	2.59868	0.62113	0.43950	4.43354	0.03423	0.00342	0.02925	4.19670	0.34995	0.34995	0.02071	0.02407	0.17052	0.61567	177.30208	14	* tet Boo B	0.39300	0.40000	3500.00000	14.53727	M	216.29825	51.83142	93.80608	59.66677	
3	0.94656	163.18877	0.86512	0.00000	2.59868	2.79424	0.36902	2.86533	0.60480	0.14075	0.01706	4.19670	0.43064	0.43064	0.02959	0.02962	0.11260	0.34260	127.83310	14	* tet Boo B	0.39300	0.40000	3500.00000	14.53727	M	216.29825	51.83142	93.80608	59.66677	
3	2.28567	476.32195	7.17616	0.00000	2.59868	4.10862	0.46092	5.25890	0.53512	0.42777	0.08348	4.19670	0.87954	0.87954	0.05815	0.06050	0.02699	0.46845	93.15473	14	* tet Boo B	0.39300	0.40000	3500.00000	14.53727	M	216.29825	51.83142	93.80608	59.66677	
4	0.88057	14.28633	0.57137	0.00000	0.54796	2.74972	5.14983	2.40535	0.35105	0.48772	0.09314	5.60140	0.08491	0.08491	0.00507	0.00584	2.89667	0.10971	325.89755	14	* tet Boo B	0.39300	0.40000	3500.00000	14.53727	M	216.29825	51.83142	93.80608	59.66677	
