nMC	Rp	Porb	Mp	ecc	inc	Omega	omega	theta	Abond	AgeomVIS	AgeomMIR	zodis	a	rp	ang_sep	ang_sep_max	Finc	f	Tp	nstar	SName	Rs	Ms	Ts	dist	stype	ra	dec	lGal	bGal	
Nuniverse	Rp	Porb	Mp	ep	ip	Omegap	omegap	thetap	Abond	AgeomVIS	AgeomMIR	z	ap	rp	AngSep	maxAngSep	Fp	fp	Tp	Nstar	SName	Rs	Ms	Ts	Ds	Stype	RA	Dec	lGal	bGal	
1	1.21742	5.32267	1.71530	0.00000	0.62374	0.23058	5.66585	0.53398	0.37175	0.25364	0.02215	1.38616	0.03369	0.03369	0.00396	0.00397	4.32927	0.34300	357.43017	1452	Ross   64	0.24300	0.18000	3100.00000	8.49322	M	96.17202	23.43304	189.09375	4.94734	
0	1.97791	101.44563	2.94136	0.00000	2.02814	1.55708	4.26989	1.12454	0.36705	0.57165	0.01687	0.79252	0.31367	0.31367	0.01948	0.02715	0.21223	0.74749	168.49980	1453	Ross   85	0.39300	0.40000	3500.00000	11.55372	M	145.29317	13.20956	220.55399	43.53653	
1	2.55820	7.07078	3.26278	0.00000	1.00917	1.81359	1.15299	4.05175	0.27685	0.23226	0.02971	4.95476	0.05313	0.05313	0.00306	0.00460	7.39896	0.78482	423.30524	1453	Ross   85	0.39300	0.40000	3500.00000	11.55372	M	145.29317	13.20956	220.55399	43.53653	
1	3.25651	87.70472	11.09328	0.00000	1.00917	2.01253	4.50272	5.24524	0.49203	0.05965	0.05110	4.95476	0.28467	0.28467	0.02373	0.02464	0.25769	0.46428	167.41223	1453	Ross   85	0.39300	0.40000	3500.00000	11.55372	M	145.29317	13.20956	220.55399	43.53653	
0	0.77517	7.32607	0.31966	0.00000	1.77539	2.06934	3.89566	1.67055	0.11183	0.18654	0.00313	233.45597	0.04168	0.04168	0.00259	0.00339	2.82765	0.70852	350.37547	1454	Ross   92	0.24300	0.18000	3100.00000	12.30607	M	145.25855	22.02454	208.86106	46.66152	
0	1.42307	88.43163	3.19580	0.00000	1.77539	5.03400	6.19823	2.17972	0.60292	0.08471	0.06599	233.45597	0.21935	0.21935	0.00945	0.01782	0.10212	0.01796	124.89655	1454	Ross   92	0.24300	0.18000	3100.00000	12.30607	M	145.25855	22.02454	208.86106	46.66152	
0	1.36412	353.20873	3.93242	0.00000	1.77539	1.94618	0.29398	4.36789	0.02449	0.50871	0.05451	233.45597	0.55218	0.55218	0.00938	0.04487	0.01611	0.97888	98.55177	1454	Ross   92	0.24300	0.18000	3100.00000	12.30607	M	145.25855	22.02454	208.86106	46.66152	
1	2.37446	1.12145	6.33642	0.00000	0.29515	5.30550	1.04506	3.61668	0.32739	0.42121	0.08842	339.89892	0.01193	0.01193	0.00093	0.00097	34.53154	0.47710	611.01026	1454	Ross   92	0.24300	0.18000	3100.00000	12.30607	M	145.25855	22.02454	208.86106	46.66152	
1	0.72890	6.66058	0.84736	0.00000	0.29515	4.36370	3.69745	3.81617	0.74556	0.40920	0.06257	339.89892	0.03912	0.03912	0.00306	0.00318	3.21049	0.19325	264.60278	1454	Ross   92	0.24300	0.18000	3100.00000	12.30607	M	145.25855	22.02454	208.86106	46.66152	
1	0.86355	217.53780	0.49415	0.00000	0.29515	0.57826	0.03407	1.53229	0.18533	0.18604	0.06865	339.89892	0.39972	0.39972	0.03108	0.03248	0.03075	0.18643	110.73065	1454	Ross   92	0.24300	0.18000	3100.00000	12.30607	M	145.25855	22.02454	208.86106	46.66152	
0	1.37093	14.02336	3.85169	0.00000	0.68049	0.54743	0.47378	3.56381	0.22716	0.28688	0.03824	5.02927	0.07264	0.07264	0.00440	0.00505	1.61304	0.60320	294.09508	1455	Ross   93	0.29100	0.26000	3250.00000	14.38928	M	145.98172	26.96900	201.98514	48.50319	
0	2.03789	33.30391	1.75125	0.00000	0.68049	0.10366	3.02099	3.87010	0.54834	0.48476	0.08427	5.02927	0.12931	0.12931	0.00839	0.00899	0.50908	0.15942	192.73143	1455	Ross   93	0.29100	0.26000	3250.00000	14.38928	M	145.98172	26.96900	201.98514	48.50319	
0	0.80653	98.88870	0.34018	0.00000	0.68049	6.17181	5.32665	5.88473	0.02601	0.40579	0.03281	5.02927	0.26713	0.26713	0.01464	0.01856	0.11928	0.68787	162.49448	1455	Ross   93	0.29100	0.26000	3250.00000	14.38928	M	145.98172	26.96900	201.98514	48.50319	
1	1.09474	18.10651	1.64560	0.00000	1.89342	1.00417	4.17097	5.08127	0.48404	0.29958	0.06224	0.40850	0.08614	0.08614	0.00591	0.00599	1.14727	0.24113	244.13208	1455	Ross   93	0.29100	0.26000	3250.00000	14.38928	M	145.98172	26.96900	201.98514	48.50319	
1	0.62826	92.51085	0.20254	0.00000	1.89342	3.00676	4.03259	5.50151	0.68654	0.17907	0.09388	0.40850	0.25552	0.25552	0.01766	0.01776	0.13037	0.37175	125.14020	1455	Ross   93	0.29100	0.26000	3250.00000	14.38928	M	145.98172	26.96900	201.98514	48.50319	
1	2.01297	133.47526	4.09898	0.00000	1.89342	4.95975	1.59933	5.58602	0.73771	0.15455	0.03413	0.40850	0.32626	0.32626	0.01515	0.02267	0.07997	0.03935	105.92013	1455	Ross   93	0.29100	0.26000	3250.00000	14.38928	M	145.98172	26.96900	201.98514	48.50319	
0	0.77999	6.30018	0.41860	0.00000	2.19349	0.82566	0.36665	6.10232	0.46816	0.18423	0.03115	1.56564	0.03770	0.03770	0.00552	0.00558	3.45767	0.24687	324.11214	1456	Ross  104	0.24300	0.18000	3100.00000	6.75090	M	165.01774	22.83296	216.42162	64.45410	
1	0.57025	23.98010	0.10215	0.00000	0.88150	6.05758	3.20199	4.12718	0.08672	0.23320	0.00213	322.67675	0.09190	0.09190	0.01013	0.01361	0.58182	0.05846	237.62993	1456	Ross  104	0.24300	0.18000	3100.00000	6.75090	M	165.01774	22.83296	216.42162	64.45410	
1	2.18062	89.91618	7.63688	0.00000	0.88150	3.85698	0.48053	5.34926	0.75854	0.06852	0.05358	322.67675	0.22180	0.22180	0.03092	0.03285	0.09988	0.50568	109.68136	1456	Ross  104	0.24300	0.18000	3100.00000	6.75090	M	165.01774	22.83296	216.42162	64.45410	
0	1.69266	54.42941	2.65160	0.00000	0.94425	5.48949	0.30480	1.13322	0.73313	0.57563	0.09897	207.19157	0.15871	0.15871	0.00821	0.01377	0.19505	0.02652	132.94307	1457	Ross  119	0.24300	0.18000	3100.00000	11.52815	M	178.53286	9.80634	262.26026	68.02903	
1	3.29861	92.98404	12.82673	0.00000	2.49841	2.96880	1.86584	5.86910	0.76597	0.25330	0.01081	1.86064	0.22681	0.22681	0.01581	0.01967	0.09551	0.07888	107.61787	1457	Ross  119	0.24300	0.18000	3100.00000	11.52815	M	178.53286	9.80634	262.26026	68.02903	
0	0.66802	79.49479	0.15150	0.00000	2.25373	5.12826	0.79625	4.76998	0.72059	0.07443	0.01660	0.42564	0.20431	0.20431	0.05208	0.06054	0.11771	0.61550	118.52640	1458	Ross  128	0.24300	0.18000	3100.00000	3.37487	M	176.93499	0.80456	270.14709	59.55912	
1	0.60311	128.61024	0.22467	0.00000	1.82145	0.49964	1.13509	4.54031	0.28492	0.12585	0.00142	1.84378	0.28157	0.28157	0.06950	0.08343	0.06198	0.64500	127.70195	1458	Ross  128	0.24300	0.18000	3100.00000	3.37487	M	176.93499	0.80456	270.14709	59.55912	
1	1.90183	287.39211	3.19580	0.00000	1.82145	5.57640	3.73854	5.66127	0.79698	0.46958	0.04428	1.84378	0.48126	0.48126	0.14256	0.14260	0.02121	0.30631	71.30085	1458	Ross  128	0.24300	0.18000	3100.00000	3.37487	M	176.93499	0.80456	270.14709	59.55912	
0	1.64352	1.39293	3.85169	0.00000	2.40456	5.55064	0.83343	0.40080	0.39067	0.24066	0.05425	0.27282	0.01378	0.01378	0.00072	0.00093	25.86317	0.06764	554.54484	1459	Ross  136	0.24300	0.18000	3100.00000	14.79417	M	275.52782	6.34377	35.28491	9.39626	
0	1.15173	16.94945	1.64560	0.00000	2.40456	1.56252	2.06148	0.13679	0.48553	0.45472	0.00087	0.27282	0.07292	0.07292	0.00414	0.00493	0.92409	0.09467	231.11180	1459	Ross  136	0.24300	0.18000	3100.00000	14.79417	M	275.52782	6.34377	35.28491	9.39626	
0	3.32562	123.63104	13.93632	0.00000	2.40456	1.11959	4.71767	1.70051	0.75401	0.16381	0.02175	0.27282	0.27425	0.27425	0.01846	0.01854	0.06533	0.27439	99.09530	1459	Ross  136	0.24300	0.18000	3100.00000	14.79417	M	275.52782	6.34377	35.28491	9.39626	
0	0.57117	250.38994	0.11099	0.00000	2.40456	1.96705	2.67115	0.72006	0.33291	0.05880	0.08330	0.27282	0.43901	0.43901	0.02926	0.02967	0.02549	0.40572	100.50974	1459	Ross  136	0.24300	0.18000	3100.00000	14.79417	M	275.52782	6.34377	35.28491	9.39626	
1	0.81507	14.93160	0.16122	0.00000	0.30188	5.94968	1.32640	0.53598	0.69086	0.05173	0.03825	0.53522	0.06701	0.06701	0.00434	0.00453	1.09424	0.18892	212.26158	1459	Ross  136	0.24300	0.18000	3100.00000	14.79417	M	275.52782	6.34377	35.28491	9.39626	
0	0.71039	3.75140	0.30667	0.00000	0.92813	6.25854	0.66058	5.39184	0.49300	0.23500	0.06904	279.24847	0.03482	0.03482	0.00317	0.00322	17.22670	0.41521	478.47183	1460	Ross  145	0.39300	0.40000	3500.00000	10.80052	M	280.49598	31.83049	61.03958	15.76380	
0	0.55825	74.27107	0.19032	0.00000	0.92813	4.07088	0.80601	5.52478	0.21433	0.44393	0.05381	279.24847	0.25480	0.25480	0.02357	0.02359	0.32164	0.29949	197.33569	1460	Ross  145	0.39300	0.40000	3500.00000	10.80052	M	280.49598	31.83049	61.03958	15.76380	
0	1.05664	176.58161	0.92066	0.00000	0.92813	0.21996	5.23761	2.85027	0.56017	0.20958	0.02875	279.24847	0.45389	0.45389	0.02637	0.04203	0.10136	0.03160	127.89144	1460	Ross  145	0.39300	0.40000	3500.00000	10.80052	M	280.49598	31.83049	61.03958	15.76380	
1	0.94192	2.67383	0.51508	0.00000	2.13619	3.40231	1.95230	3.58336	0.42055	0.48558	0.08549	0.72349	0.02778	0.02778	0.00211	0.00257	27.05718	0.65938	553.83333	1460	Ross  145	0.39300	0.40000	3500.00000	10.80052	M	280.49598	31.83049	61.03958	15.76380	
1	0.77255	84.25172	0.25445	0.00000	2.13619	4.87965	0.67695	5.62871	0.27422	0.53103	0.02948	0.72349	0.27715	0.27715	0.02566	0.02566	0.27187	0.30888	185.49974	1460	Ross  145	0.39300	0.40000	3500.00000	10.80052	M	280.49598	31.83049	61.03958	15.76380	
1	0.56350	260.92324	0.10006	0.00000	2.13619	3.79458	1.51971	1.56135	0.78305	0.45319	0.01722	0.72349	0.58884	0.58884	0.05445	0.05452	0.06022	0.29318	94.09945	1460	Ross  145	0.39300	0.40000	3500.00000	10.80052	M	280.49598	31.83049	61.03958	15.76380	
0	1.00566	8.21021	1.82542	0.00000	0.43746	5.52168	0.76584	1.16212	0.73333	0.03280	0.08523	0.27673	0.04497	0.04497	0.00343	0.00373	2.42912	0.14527	249.69496	1461	Ross  149	0.24300	0.18000	3100.00000	12.04407	M	279.08013	13.60733	43.45632	9.45622	
0	1.04124	13.04235	1.13287	0.00000	0.43746	5.22539	5.08242	1.99298	0.31455	0.44072	0.07530	0.27673	0.06123	0.06123	0.00485	0.00508	1.31053	0.18210	270.96225	1461	Ross  149	0.24300	0.18000	3100.00000	12.04407	M	279.08013	13.60733	43.45632	9.45622	
0	1.07515	44.35260	0.86512	0.00000	0.43746	4.79574	1.93917	3.96852	0.59445	0.20436	0.08182	0.27673	0.13847	0.13847	0.01136	0.01150	0.25627	0.39984	158.02932	1461	Ross  149	0.24300	0.18000	3100.00000	12.04407	M	279.08013	13.60733	43.45632	9.45622	
0	1.26117	396.41316	1.82542	0.00000	0.43746	5.20954	2.34069	4.18369	0.63159	0.28673	0.01125	0.27673	0.59634	0.59634	0.04926	0.04951	0.01382	0.26934	74.34219	1461	Ross  149	0.24300	0.18000	3100.00000	12.04407	M	279.08013	13.60733	43.45632	9.45622	
1	9.70773	300.26513	4543.41474	0.00000	2.03102	3.95801	5.25663	2.69601	0.20577	0.51015	0.03862	1.37072	0.49552	0.49552	0.01863	0.04114	0.02001	0.01077	98.82175	1461	Ross  149	0.24300	0.18000	3100.00000	12.04407	M	279.08013	13.60733	43.45632	9.45622	
0	0.67602	24.60965	0.13657	0.00000	1.07858	0.71716	3.95897	1.94567	0.60695	0.56965	0.00278	3.47996	0.10569	0.10569	0.03359	0.03552	0.76203	0.49819	205.90149	1462	Ross  154	0.29100	0.26000	3250.00000	2.97510	M	282.45568	-23.83624	11.30719	-10.28454	
0	2.71009	236.26382	2.54385	0.00000	1.07858	4.05820	5.88716	2.07877	0.10210	0.09226	0.05688	3.47996	0.47741	0.47741	0.07746	0.16047	0.03735	0.01322	119.10308	1462	Ross  154	0.29100	0.26000	3250.00000	2.97510	M	282.45568	-23.83624	11.30719	-10.28454	
1	2.75956	8.20075	13.93632	0.00000	1.84280	1.81769	1.72528	1.65275	0.06718	0.45903	0.02611	6.40624	0.05080	0.05080	0.01663	0.01708	3.29844	0.43926	368.62172	1462	Ross  154	0.29100	0.26000	3250.00000	2.97510	M	282.45568	-23.83624	11.30719	-10.28454	
0	1.32719	7.68968	2.29325	0.00000	1.30364	3.21428	2.32791	5.12491	0.27946	0.21530	0.04710	0.73436	0.04867	0.04867	0.00134	0.00291	3.59393	0.01132	353.07021	1463	Ross  164	0.29100	0.26000	3250.00000	16.75134	M	291.28535	28.35383	61.87773	5.84220	
1	2.83637	1.21465	9.59409	0.00000	1.76981	0.92768	0.41583	1.37700	0.67699	0.43242	0.09441	3.87492	0.01422	0.01422	0.00025	0.00085	42.08979	0.00276	534.44493	1463	Ross  164	0.29100	0.26000	3250.00000	16.75134	M	291.28535	28.35383	61.87773	5.84220	
1	2.02981	35.13284	11.56315	0.00000	1.76981	5.54302	4.86067	3.72098	0.59771	0.11950	0.08248	3.87492	0.13400	0.13400	0.00545	0.00800	0.47406	0.04222	183.92769	1463	Ross  164	0.29100	0.26000	3250.00000	16.75134	M	291.28535	28.35383	61.87773	5.84220	
1	2.61008	243.51534	12.56343	0.00000	1.76981	3.85071	4.04471	5.04675	0.51877	0.40596	0.03901	3.87492	0.48713	0.48713	0.02754	0.02908	0.03587	0.17446	100.88551	1463	Ross  164	0.29100	0.26000	3250.00000	16.75134	M	291.28535	28.35383	61.87773	5.84220	
0	2.65242	5.40260	10.42404	0.00000	0.94438	1.91267	4.84277	2.16097	0.02733	0.40649	0.01860	0.47061	0.02972	0.02972	0.00173	0.00204	1.83390	0.09771	321.65434	1464	Ross  188	0.14900	0.12000	3000.00000	14.55511	M	307.85686	38.56231	77.80112	-0.56325	
0	3.16629	89.24931	13.65024	0.00000	0.94438	4.95576	5.44683	0.70749	0.07755	0.27907	0.05514	0.47061	0.19280	0.19280	0.01317	0.01325	0.04359	0.37209	124.63281	1464	Ross  188	0.14900	0.12000	3000.00000	14.55511	M	307.85686	38.56231	77.80112	-0.56325	
0	2.10237	223.96567	6.07894	0.00000	0.94438	4.50178	2.62166	4.04086	0.03739	0.30779	0.09869	0.47061	0.35603	0.35603	0.02333	0.02446	0.01278	0.18275	92.69734	1464	Ross  188	0.14900	0.12000	3000.00000	14.55511	M	307.85686	38.56231	77.80112	-0.56325	
1	1.88399	1.47434	4.64220	0.00000	2.07065	4.87239	1.74822	2.48861	0.63864	0.16671	0.05892	0.99272	0.01251	0.01251	0.00054	0.00086	10.36060	0.81153	387.15447	1464	Ross  188	0.14900	0.12000	3000.00000	14.55511	M	307.85686	38.56231	77.80112	-0.56325	
1	0.54005	4.41210	0.05483	0.00000	2.07065	6.12464	4.47342	5.57430	0.35483	0.27399	0.09240	0.99272	0.02597	0.02597	0.00153	0.00178	2.40244	0.61705	310.55300	1464	Ross  188	0.14900	0.12000	3000.00000	14.55511	M	307.85686	38.56231	77.80112	-0.56325	
0	0.59284	0.79409	0.16460	0.00000	1.38911	1.61239	4.53100	4.08946	0.66196	0.13686	0.03898	1.78338	0.01071	0.01071	0.00042	0.00060	74.18020	0.04795	622.82885	1465	Ross  226	0.29100	0.26000	3250.00000	17.80522	M	343.58960	60.99545	109.21482	1.28090	
0	1.02177	48.14141	1.33734	0.00000	1.38911	2.55110	1.91567	4.34187	0.76422	0.37774	0.02091	1.78338	0.16531	0.16531	0.00928	0.00928	0.31147	0.33102	144.88956	1465	Ross  226	0.29100	0.26000	3250.00000	17.80522	M	343.58960	60.99545	109.21482	1.28090	
0	1.00922	123.78324	1.08683	0.00000	1.38911	6.00381	2.18361	0.71372	0.01368	0.00508	0.03175	1.78338	0.31027	0.31027	0.01693	0.01743	0.08842	0.20843	151.25137	1465	Ross  226	0.29100	0.26000	3250.00000	17.80522	M	343.58960	60.99545	109.21482	1.28090	
1	0.72916	8.57776	1.51458	0.00000	1.26461	6.13076	2.41413	0.79451	0.58460	0.28021	0.08373	0.66619	0.05235	0.05235	0.00293	0.00294	3.10657	0.35090	296.64836	1465	Ross  226	0.29100	0.26000	3250.00000	17.80522	M	343.58960	60.99545	109.21482	1.28090	
1	0.95962	147.14570	1.10961	0.00000	1.26461	5.49459	3.14374	2.10181	0.45019	0.30866	0.00900	0.66619	0.34817	0.34817	0.01116	0.01955	0.07022	0.84406	123.37279	1465	Ross  226	0.29100	0.26000	3250.00000	17.80522	M	343.58960	60.99545	109.21482	1.28090	
1	0.91781	292.04679	0.90176	0.00000	1.26461	2.53757	1.04241	4.04387	0.35794	0.22144	0.05737	0.66619	0.54987	0.54987	0.01422	0.03088	0.02815	0.89899	102.05296	1465	Ross  226	0.29100	0.26000	3250.00000	17.80522	M	343.58960	60.99545	109.21482	1.28090	
0	1.08040	98.41325	8.47141	0.00000	0.63579	3.84074	2.35866	3.45831	0.78823	0.47284	0.02939	1.75987	0.20578	0.20578	0.06286	0.06522	0.03826	0.46318	83.50570	1466	Ross  248	0.14900	0.12000	3000.00000	3.15501	M	355.47932	44.17745	109.99090	-16.94041	
0	0.53216	16.08702	0.11099	0.00000	2.37996	2.24858	4.27111	2.04493	0.04791	0.02456	0.07587	0.77359	0.07961	0.07961	0.00488	0.00488	1.34322	0.30706	295.97836	1467	Ross  249	0.29100	0.26000	3250.00000	16.32245	M	357.01308	49.01592	112.36000	-12.55035	
1	2.01884	114.67977	11.09328	0.00000	2.20234	1.71032	5.44696	2.94079	0.70416	0.56319	0.07928	2.40336	0.29486	0.29486	0.01299	0.01806	0.09790	0.05140	114.82005	1467	Ross  249	0.29100	0.26000	3250.00000	16.32245	M	357.01308	49.01592	112.36000	-12.55035	
1	1.96002	269.49841	4.36214	0.00000	2.20234	5.86811	2.21924	1.83923	0.77776	0.22976	0.09019	2.40336	0.52119	0.52119	0.02452	0.03193	0.03134	0.70651	80.40222	1467	Ross  249	0.29100	0.26000	3250.00000	16.32245	M	357.01308	49.01592	112.36000	-12.55035	
1	2.44768	481.75899	12.30552	0.00000	2.20234	4.87634	4.79514	4.73896	0.19028	0.03392	0.05414	2.40336	0.76768	0.76768	0.04685	0.04703	0.01444	0.36357	91.52833	1467	Ross  249	0.29100	0.26000	3250.00000	16.32245	M	357.01308	49.01592	112.36000	-12.55035	
0	1.91821	3.42262	11.09328	0.00000	1.90153	2.94902	0.97714	0.66966	0.76006	0.30064	0.07342	1.57597	0.03275	0.03275	0.00067	0.00202	19.46775	0.00409	409.17383	1468	Ross  265	0.39300	0.40000	3500.00000	16.18385	M	330.45436	16.46746	74.58133	-30.06277	
0	1.08196	8.67626	1.15661	0.00000	1.90153	5.84417	2.78168	4.07418	0.66819	0.43523	0.02754	1.57597	0.06089	0.06089	0.00323	0.00376	5.63227	0.10486	325.42194	1468	Ross  265	0.39300	0.40000	3500.00000	16.18385	M	330.45436	16.46746	74.58133	-30.06277	
0	1.03503	12.37671	0.93996	0.00000	1.90153	6.12496	1.36246	2.00202	0.78984	0.22250	0.08612	1.57597	0.07716	0.07716	0.00466	0.00477	3.50741	0.42983	257.89101	1468	Ross  265	0.39300	0.40000	3500.00000	16.18385	M	330.45436	16.46746	74.58133	-30.06277	
0	2.31456	450.30577	10.64251	0.00000	1.90153	3.07891	5.73434	0.73437	0.35201	0.12968	0.08680	1.57597	0.84722	0.84722	0.05155	0.05235	0.02909	0.23593	103.13164	1468	Ross  265	0.39300	0.40000	3500.00000	16.18385	M	330.45436	16.46746	74.58133	-30.06277	
1	1.08709	55.64538	0.81293	0.00000	2.09345	0.33755	2.11416	4.63856	0.61631	0.27545	0.00812	5.43618	0.18207	0.18207	0.00952	0.01035	0.25677	0.14707	155.93131	1469	Ross  268	0.29100	0.26000	3250.00000	17.59622	M	331.59424	17.37244	76.21616	-30.15282	
1	3.95879	175.27557	39.31412	0.00000	2.09345	6.20427	5.33665	4.39224	0.68491	0.22242	0.03478	5.43618	0.39124	0.39124	0.02147	0.02223	0.05561	0.45882	101.26298	1469	Ross  268	0.29100	0.26000	3250.00000	17.59622	M	331.59424	17.37244	76.21616	-30.15282	
1	1.79966	5.80997	9.79517	0.00000	1.19799	2.81044	0.10758	1.12517	0.58278	0.04492	0.05879	0.48372	0.04661	0.04661	0.00190	0.00397	9.61380	0.01277	393.88456	1470	Ross  271	0.39300	0.40000	3500.00000	11.72494	M	332.87539	18.42620	78.07965	-30.18802	
1	1.49860	483.08526	1.75125	0.00000	1.19799	5.82936	4.75791	1.89952	0.32002	0.03864	0.04256	0.48372	0.88785	0.88785	0.07120	0.07572	0.02649	0.16671	101.96529	1470	Ross  271	0.39300	0.40000	3500.00000	11.72494	M	332.87539	18.42620	78.07965	-30.18802	
0	1.50331	45.22141	4.45356	0.00000	1.36648	0.87571	2.04582	2.13691	0.30070	0.54545	0.06680	141.26364	0.15856	0.15856	0.00518	0.00969	0.33857	0.86348	194.14796	1471	Ross  298	0.29100	0.26000	3250.00000	16.36361	M	353.76610	25.24929	101.89775	-34.48373	
0	0.52386	152.36515	0.10871	0.00000	1.95444	2.08352	2.00006	5.35202	0.56971	0.17585	0.01702	6.37356	0.35636	0.35636	0.02520	0.04327	0.06703	0.02451	114.69958	1472	Ross  318	0.29100	0.26000	3250.00000	8.23562	M	15.63431	71.67982	123.81427	8.82709	
1	0.87969	0.76766	0.46434	0.00000	1.60263	0.59161	3.66451	0.54164	0.00013	0.39445	0.08987	4.53125	0.01047	0.01047	0.00062	0.00127	77.60427	0.88762	826.05941	1472	Ross  318	0.29100	0.26000	3250.00000	8.23562	M	15.63431	71.67982	123.81427	8.82709	
1	1.27889	17.01146	1.78795	0.00000	1.60263	4.68366	1.87782	5.63374	0.67284	0.50137	0.00563	4.53125	0.08263	0.08263	0.00338	0.01003	1.24678	0.00426	222.42927	1472	Ross  318	0.29100	0.26000	3250.00000	8.23562	M	15.63431	71.67982	123.81427	8.82709	
0	0.62517	201.44973	0.18642	0.00000	1.46959	3.94031	5.89187	5.25726	0.07787	0.09334	0.08663	1.18020	0.54770	0.54770	0.00600	0.03282	0.17925	0.98383	177.46735	1473	Ross  324	0.53500	0.54000	3800.00000	16.68764	M	19.46095	28.67049	129.90741	-33.84335	
0	2.05430	387.60044	11.80549	0.00000	1.46959	2.06264	4.77379	1.32052	0.07140	0.15897	0.08837	1.18020	0.84728	0.84728	0.04988	0.05077	0.07490	0.41728	142.93479	1473	Ross  324	0.53500	0.54000	3800.00000	16.68764	M	19.46095	28.67049	129.90741	-33.84335	
1	0.94196	0.95228	0.97977	0.00000	1.53485	0.74756	4.11122	4.27566	0.59915	0.36154	0.09487	1.11379	0.01543	0.01543	0.00047	0.00092	225.94474	0.01570	858.61803	1473	Ross  324	0.53500	0.54000	3800.00000	16.68764	M	19.46095	28.67049	129.90741	-33.84335	
1	1.61523	1.95152	2.65160	0.00000	1.53485	4.32511	5.34406	0.91947	0.65251	0.29111	0.06915	1.11379	0.02489	0.02489	0.00149	0.00149	86.80115	0.32819	652.26071	1473	Ross  324	0.53500	0.54000	3800.00000	16.68764	M	19.46095	28.67049	129.90741	-33.84335	
1	0.87448	10.65204	1.13287	0.00000	1.53485	1.18923	1.21201	0.35598	0.11889	0.09972	0.06069	1.11379	0.07716	0.07716	0.00017	0.00462	9.03190	0.00000	467.47301	1473	Ross  324	0.53500	0.54000	3800.00000	16.68764	M	19.46095	28.67049	129.90741	-33.84335	
1	2.10503	62.31171	14.22840	0.00000	1.53485	2.79418	4.53439	0.36485	0.76143	0.36198	0.01351	1.11379	0.25050	0.25050	0.00284	0.01501	0.85690	0.98269	187.15086	1473	Ross  324	0.53500	0.54000	3800.00000	16.68764	M	19.46095	28.67049	129.90741	-33.84335	
1	1.00533	481.21074	1.28300	0.00000	1.53485	2.19160	5.77568	0.54896	0.31592	0.19411	0.04200	1.11379	0.97872	0.97872	0.05860	0.05865	0.05614	0.29788	123.20859	1473	Ross  324	0.53500	0.54000	3800.00000	16.68764	M	19.46095	28.67049	129.90741	-33.84335	
0	3.34936	0.74228	10.64251	0.00000	1.54112	0.93826	4.64185	1.66663	0.02897	0.09345	0.04574	1.32155	0.01024	0.01024	0.00061	0.00061	81.16301	0.30577	829.28122	1474	Ross  417	0.29100	0.26000	3250.00000	16.80517	M	94.83659	-6.65614	215.25774	-10.15027	
0	0.58177	2.10018	0.13943	0.00000	1.54112	2.12386	4.90227	0.57522	0.50519	0.43740	0.00130	1.32155	0.02049	0.02049	0.00084	0.00122	20.28175	0.76587	495.38198	1474	Ross  417	0.29100	0.26000	3250.00000	16.80517	M	94.83659	-6.65614	215.25774	-10.15027	
0	1.77008	273.74134	9.59409	0.00000	1.54112	1.96967	3.41258	5.41567	0.51075	0.39706	0.03970	1.32155	0.52665	0.52665	0.02593	0.03134	0.03069	0.08920	97.42831	1474	Ross  417	0.29100	0.26000	3250.00000	16.80517	M	94.83659	-6.65614	215.25774	-10.15027	
1	0.58851	1.18418	0.18642	0.00000	0.99852	1.28194	3.20801	1.24571	0.47340	0.54127	0.06988	0.77577	0.01398	0.01398	0.00048	0.00083	43.54033	0.83726	609.04197	1474	Ross  417	0.29100	0.26000	3250.00000	16.80517	M	94.83659	-6.65614	215.25774	-10.15027	
1	0.69028	5.04629	0.45481	0.00000	0.99852	0.76631	0.02277	0.99063	0.71942	0.22975	0.06126	0.77577	0.03675	0.03675	0.00153	0.00219	6.30207	0.04673	320.95144	1474	Ross  417	0.29100	0.26000	3250.00000	16.80517	M	94.83659	-6.65614	215.25774	-10.15027	
1	0.52127	25.26207	0.10429	0.00000	0.99852	6.07407	5.33789	3.78075	0.54128	0.11635	0.09030	0.77577	0.10755	0.10755	0.00619	0.00640	0.73590	0.20190	212.15139	1474	Ross  417	0.29100	0.26000	3250.00000	16.80517	M	94.83659	-6.65614	215.25774	-10.15027	
1	0.56814	50.76239	0.06473	0.00000	0.99852	5.84424	1.18757	5.49278	0.50998	0.52655	0.07957	0.77577	0.17126	0.17126	0.00964	0.01019	0.29022	0.17270	170.91779	1474	Ross  417	0.29100	0.26000	3250.00000	16.80517	M	94.83659	-6.65614	215.25774	-10.15027	
1	0.53979	115.66588	0.11812	0.00000	0.99852	4.62188	2.18483	1.47370	0.35202	0.17623	0.04698	0.77577	0.29655	0.29655	0.01605	0.01765	0.09679	0.55394	139.28501	1474	Ross  417	0.29100	0.26000	3250.00000	16.80517	M	94.83659	-6.65614	215.25774	-10.15027	
1	0.80189	464.98200	0.58334	0.00000	0.99852	1.54677	4.99985	5.35444	0.40935	0.05826	0.09927	0.77577	0.74976	0.74976	0.03297	0.04461	0.01514	0.73056	85.59244	1474	Ross  417	0.29100	0.26000	3250.00000	16.80517	M	94.83659	-6.65614	215.25774	-10.15027	
